LeadId,LeadCode,FullName,Email,Phone,Company,LeadSourceId,LeadStageId,LeadStatusId,LeadScoringId,CountryId,CityRegionId,InterestedRegion,AssignedAgentId,Notes,IsActive,CreatedBy,CreatedOn,ModifiedBy,ModifiedOn
13674,LEAD13674,Meghan Williams,karen62@example.net,236-796-9740x8902,Ray-Allen,5,3,6,4,6,2,Saudi Arabia,4,Notes,1,SYSTEM,2025-06-16 07:42:25.100301,,
13675,LEAD13675,Jerome Hall,chall@example.org,388-339-4481x617,"Wilkins, Smith and Barber",5,1,2,3,2,2,Mumbai,7,Notes,1,SYSTEM,2024-03-20 07:42:25.100301,,
13676,LEAD13676,Jennifer Harris,thompsonsara@example.org,312-375-3051,"Wilson, Mcgrath and Thompson",3,2,7,1,4,9,Mumbai,14,Notes,1,SYSTEM,2025-03-22 07:42:25.100301,,
13677,LEAD13677,Kristin Miller,timothyhammond@example.net,501-464-8853x053,Oneal Inc,3,4,5,1,3,5,London,12,Notes,1,SYSTEM,2025-01-22 07:42:25.100301,,
13678,LEAD13678,Scott Mckenzie,ebyrd@example.org,(741)480-7207,"Cabrera, Cruz and Farmer",3,1,6,1,2,3,Saudi Arabia,6,Notes,1,SYSTEM,2025-06-13 07:42:25.100301,,
13679,LEAD13679,Michael Hamilton,michelleroberts@example.net,+1-955-347-3350x5210,Hampton-Butler,6,1,10,3,8,6,Dubai,6,Notes,1,SYSTEM,2024-02-16 07:42:25.100301,,
13680,LEAD13680,Ashley Martinez,lrobinson@example.com,3165162112,Huber-White,4,1,10,4,6,7,Dubai,20,Notes,1,SYSTEM,2024-03-09 07:42:25.100301,,
13681,LEAD13681,Jennifer Allen,gutierrezarthur@example.net,(519)919-6802x49838,"Roberts, Butler and Delacruz",2,4,8,2,3,9,London,10,Notes,1,SYSTEM,2024-04-28 07:42:25.100301,,
13682,LEAD13682,Shelby Hernandez,delgadorobert@example.net,(956)828-6905x27302,"Roth, Campos and Smith",5,4,3,4,2,3,New York,9,Notes,1,SYSTEM,2024-12-19 07:42:25.100301,,
13683,LEAD13683,Sara Collins,igarcia@example.org,(937)682-4480,Kidd Group,3,3,6,3,3,4,Saudi Arabia,16,Notes,1,SYSTEM,2023-10-16 07:42:25.100301,,
13684,LEAD13684,Joseph Smith,juandiaz@example.net,(727)978-8007x984,Brown-Thompson,5,4,1,2,8,9,London,9,Notes,1,SYSTEM,2024-03-04 07:42:25.100301,,
13685,LEAD13685,Sandra Nash,tranmichael@example.net,+1-420-633-0414x1450,Mitchell-Rojas,1,2,4,1,7,2,Mumbai,12,Notes,1,SYSTEM,2025-05-11 07:42:25.100301,,
13686,LEAD13686,Emily Simpson,gkey@example.org,+1-237-966-1365x482,Wright-Sharp,6,4,5,4,2,6,Mumbai,17,Notes,1,SYSTEM,2024-04-17 07:42:25.100301,,
13687,LEAD13687,Jessica Moore,jamesbarnes@example.net,818-640-7492,"Terry, Miller and Morton",5,2,6,3,1,3,London,10,Notes,1,SYSTEM,2025-06-16 07:42:25.100301,,
13688,LEAD13688,Nichole Shelton,lmahoney@example.net,001-200-532-7395x924,Smith-Hill,4,1,9,4,5,2,Mumbai,12,Notes,1,SYSTEM,2024-02-19 07:42:25.100301,,
13689,LEAD13689,Joan Carter,michael86@example.net,521.587.9501,Gonzalez-Ochoa,4,2,4,4,7,1,Saudi Arabia,2,Notes,1,SYSTEM,2024-06-06 07:42:25.100301,,
13690,LEAD13690,Audrey Whitaker,millerjeff@example.net,864-551-0437x7011,Phillips PLC,3,1,3,3,2,4,Mumbai,12,Notes,1,SYSTEM,2025-08-31 07:42:25.100301,,
13691,LEAD13691,Kaylee Cooper,rebeccajames@example.org,001-324-238-6928,Clark and Sons,6,4,5,4,2,10,New York,4,Notes,1,SYSTEM,2025-01-14 07:42:25.100301,,
13692,LEAD13692,Marcus Moore,arichardson@example.com,372.946.8188x951,"Bird, Thomas and Hughes",3,1,2,1,2,5,Mumbai,1,Notes,1,SYSTEM,2025-06-17 07:42:25.100301,,
13693,LEAD13693,Michael Gonzales,robinsonjohn@example.org,547-509-3038,Williams-Patterson,1,4,2,3,1,8,Saudi Arabia,19,Notes,1,SYSTEM,2024-12-12 07:42:25.100301,,
13694,LEAD13694,Javier Mendez,bryantchelsey@example.net,+1-688-850-8587x44667,"Olson, Spears and Rogers",5,4,1,4,2,5,Mumbai,20,Notes,1,SYSTEM,2024-01-10 07:42:25.100301,,
13695,LEAD13695,Mark Ramos,egonzales@example.org,360.287.3929,"Hernandez, Miles and Richards",6,2,3,1,3,8,London,12,Notes,1,SYSTEM,2024-07-20 07:42:25.100301,,
13696,LEAD13696,Joseph Nelson,samantha71@example.org,+1-923-711-2500x9263,Smith LLC,3,1,1,2,6,9,Mumbai,5,Notes,1,SYSTEM,2024-06-10 07:42:25.100301,,
13697,LEAD13697,Jessica Garrett MD,zfarley@example.net,515.440.2651x450,Moore PLC,4,3,2,4,5,8,Dubai,19,Notes,1,SYSTEM,2024-02-07 07:42:25.100301,,
13698,LEAD13698,Loretta Daniel,ericpalmer@example.net,382-869-5814x3357,"Lopez, Long and Bonilla",2,1,3,1,6,8,Dubai,13,Notes,1,SYSTEM,2025-05-29 07:42:25.100301,,
13699,LEAD13699,Paul Schmidt,natalieburnett@example.net,+1-247-438-5382,"Suarez, Le and Wilson",1,1,4,1,2,1,Saudi Arabia,7,Notes,1,SYSTEM,2024-05-15 07:42:25.100301,,
13700,LEAD13700,Frank Fletcher,gabriel13@example.net,(892)989-2265x994,Duke Group,5,4,1,2,6,2,Mumbai,12,Notes,1,SYSTEM,2025-07-24 07:42:25.100301,,
13701,LEAD13701,Sergio Burgess,arellanomatthew@example.org,(369)824-9389x043,Foster-Williams,5,3,4,4,5,3,Dubai,7,Notes,1,SYSTEM,2025-02-03 07:42:25.100301,,
13702,LEAD13702,Brandi Berry,wrightbrandon@example.net,(242)335-4852x2830,Jimenez-Woodward,4,1,2,3,7,10,New York,15,Notes,1,SYSTEM,2025-08-21 07:42:25.100301,,
13703,LEAD13703,Mandy Harrell,amanda56@example.com,(337)614-1971x51957,Kim-Richardson,3,1,9,3,1,8,London,14,Notes,1,SYSTEM,2023-12-21 07:42:25.100301,,
13704,LEAD13704,Patty Hoffman,nmathews@example.com,(421)891-3726x69154,Luna-Frank,4,1,8,2,8,5,London,10,Notes,1,SYSTEM,2025-06-19 07:42:25.100301,,
13705,LEAD13705,Ann Malone,shannonhammond@example.org,001-294-791-5421x693,James LLC,5,1,4,4,8,3,Saudi Arabia,2,Notes,1,SYSTEM,2024-05-31 07:42:25.100301,,
13706,LEAD13706,Stephanie Moss,johnsonerika@example.org,(767)667-9633,Smith-Sanders,4,1,6,3,7,1,London,1,Notes,1,SYSTEM,2023-11-05 07:42:25.100301,,
13707,LEAD13707,Dr. Barbara Hayes,danielle39@example.net,5835247422,Williams and Sons,3,3,9,2,8,3,Saudi Arabia,1,Notes,1,SYSTEM,2024-01-02 07:42:25.100301,,
13708,LEAD13708,Phyllis Miller,isaacwilkinson@example.org,(334)395-4894x54212,Barrera Group,4,4,9,4,5,9,New York,20,Notes,1,SYSTEM,2023-10-12 07:42:25.100301,,
13709,LEAD13709,Mikayla Morgan,gonzalezjustin@example.org,001-450-894-5484x8290,"Clark, Weaver and Romero",1,4,5,4,8,6,Saudi Arabia,18,Notes,1,SYSTEM,2023-11-19 07:42:25.100301,,
13710,LEAD13710,Sandra Jones,summer44@example.org,730.422.3534x9788,Maddox-Griffith,4,3,5,2,1,2,Mumbai,6,Notes,1,SYSTEM,2023-11-04 07:42:25.100301,,
13711,LEAD13711,Tracie Maxwell DDS,sarah53@example.org,957-996-4789,Smith-Strickland,4,3,8,2,4,5,Dubai,8,Notes,1,SYSTEM,2025-05-13 07:42:25.100301,,
13712,LEAD13712,Margaret Jackson,andradekimberly@example.org,+1-993-927-9049x6510,Johnson-Cox,1,2,10,1,5,1,Mumbai,9,Notes,1,SYSTEM,2025-04-19 07:42:25.100301,,
13713,LEAD13713,Nathaniel Gould,dgonzales@example.net,392.357.0226x55081,Mayer-Ramos,4,1,3,3,5,1,Dubai,18,Notes,1,SYSTEM,2024-09-21 07:42:25.100301,,
13714,LEAD13714,Alicia Jones,robersonkaren@example.org,474-968-7930,Payne Ltd,6,1,6,2,3,10,London,5,Notes,1,SYSTEM,2025-06-09 07:42:25.100301,,
13715,LEAD13715,Jennifer Huang,jesse02@example.net,001-629-212-0544x678,Morse-Obrien,4,1,2,3,8,8,London,19,Notes,1,SYSTEM,2024-04-27 07:42:25.100301,,
13716,LEAD13716,Thomas Jones,tracy53@example.net,(699)339-4531x61251,Williams LLC,1,2,5,1,8,10,New York,9,Notes,1,SYSTEM,2024-08-20 07:42:25.100301,,
13717,LEAD13717,Joshua Zuniga,charlespeterson@example.com,+1-327-352-7071x07006,Cook-Gomez,2,2,2,1,5,2,New York,6,Notes,1,SYSTEM,2024-05-06 07:42:25.100301,,
13718,LEAD13718,Thomas Simmons,jacksonallison@example.com,(646)411-5962,Robertson Ltd,3,3,1,4,5,5,Saudi Arabia,8,Notes,1,SYSTEM,2024-03-18 07:42:25.100301,,
13719,LEAD13719,Elaine Sims,tonyacooper@example.org,864-577-5910x750,Mooney and Sons,3,1,7,4,1,3,New York,4,Notes,1,SYSTEM,2025-07-08 07:42:25.100301,,
13720,LEAD13720,Jesus Garcia,lsmith@example.com,905-538-8458x555,George-Thomas,4,4,6,1,3,3,Dubai,20,Notes,1,SYSTEM,2023-12-10 07:42:25.100301,,
13721,LEAD13721,Monica Davis,edwardsmaria@example.net,(877)724-3686,Evans and Sons,6,2,5,4,1,8,London,6,Notes,1,SYSTEM,2025-09-04 07:42:25.100301,,
13722,LEAD13722,Katherine Houston,changbenjamin@example.com,809.250.2982x56420,Hammond Group,2,2,8,3,3,6,London,4,Notes,1,SYSTEM,2024-12-06 07:42:25.100301,,
13723,LEAD13723,Arthur Reyes,fernandoduncan@example.com,926-740-1093,Williams-Wright,5,3,4,2,4,2,Dubai,8,Notes,1,SYSTEM,2024-03-16 07:42:25.100301,,
13724,LEAD13724,Thomas Sullivan,amandacampbell@example.com,855.216.1332x915,Everett-Carlson,1,1,9,2,1,6,New York,4,Notes,1,SYSTEM,2024-03-21 07:42:25.100301,,
13725,LEAD13725,Jeremy Garza,dwaynemeyer@example.net,001-252-855-1764x18208,Hernandez and Sons,6,4,7,2,2,4,London,2,Notes,1,SYSTEM,2023-10-25 07:42:25.100301,,
13726,LEAD13726,Shannon Elliott,dunlapmichael@example.org,(550)517-0841,Hall-Ellis,2,1,10,4,2,7,Dubai,17,Notes,1,SYSTEM,2025-07-17 07:42:25.100301,,
13727,LEAD13727,Sarah Martin,patrick88@example.com,+1-578-260-2381,Khan-Leon,4,4,3,3,8,3,London,11,Notes,1,SYSTEM,2024-08-22 07:42:25.100301,,
13728,LEAD13728,Holly Montgomery,janicekelly@example.net,001-697-413-7752x67516,Martin-Johnson,5,1,10,1,2,6,Mumbai,17,Notes,1,SYSTEM,2025-08-09 07:42:25.100301,,
13729,LEAD13729,Frank Sosa,jennifer94@example.org,001-700-527-7486,Stewart PLC,1,1,4,1,1,9,Saudi Arabia,15,Notes,1,SYSTEM,2024-09-09 07:42:25.100301,,
13730,LEAD13730,Maria Jordan,millerelizabeth@example.org,827-811-3947,Trujillo-Wilson,2,1,7,3,1,10,London,11,Notes,1,SYSTEM,2024-12-26 07:42:25.100301,,
13731,LEAD13731,Christina Dunn,michaelmills@example.org,(704)311-0543x97623,Pierce Ltd,4,2,5,1,1,1,Saudi Arabia,10,Notes,1,SYSTEM,2024-10-06 07:42:25.100301,,
13732,LEAD13732,Mrs. Tina Silva,lori65@example.com,(540)505-8699x21721,Phillips-Navarro,5,3,9,3,5,9,New York,9,Notes,1,SYSTEM,2023-10-12 07:42:25.100301,,
13733,LEAD13733,William Bennett,margaretjackson@example.net,826.446.5197,Cruz Ltd,4,2,2,4,8,9,Mumbai,7,Notes,1,SYSTEM,2025-07-10 07:42:25.100301,,
13734,LEAD13734,Daniel Best,ggarcia@example.net,001-207-379-9712,"Moreno, Vazquez and Garcia",5,3,7,2,4,8,Dubai,3,Notes,1,SYSTEM,2024-04-16 07:42:25.100301,,
13735,LEAD13735,Victoria Riley,hbridges@example.org,885-235-2808x7802,Espinoza-Garcia,6,4,6,4,7,4,New York,12,Notes,1,SYSTEM,2025-08-09 07:42:25.100301,,
13736,LEAD13736,Eric Rodriguez,christopheradams@example.net,294-291-3199,Wilkinson-Harrison,6,2,2,1,6,2,Saudi Arabia,2,Notes,1,SYSTEM,2024-04-28 07:42:25.100301,,
13737,LEAD13737,Holly Armstrong,jarias@example.org,(963)897-2899x8599,Brown Group,4,3,7,4,5,10,New York,18,Notes,1,SYSTEM,2024-02-20 07:42:25.100301,,
13738,LEAD13738,Amy Peterson,kimberly06@example.com,516.233.0709x8539,"Grant, Cunningham and Benjamin",3,3,7,2,8,6,Dubai,9,Notes,1,SYSTEM,2025-05-08 07:42:25.100301,,
13739,LEAD13739,Anna Cochran,duane09@example.net,+1-271-732-0681x42690,Henry-Martinez,3,2,9,4,7,2,New York,5,Notes,1,SYSTEM,2024-05-21 07:42:25.100301,,
13740,LEAD13740,Melinda Hurst,dominguezerika@example.com,+1-365-444-5315x942,Jones-Bishop,6,1,1,2,6,8,Saudi Arabia,5,Notes,1,SYSTEM,2025-09-13 07:42:25.100301,,
13741,LEAD13741,Stephanie Stein,bishopkelly@example.com,567-641-5198x58808,Chapman and Sons,2,3,6,2,4,7,Dubai,11,Notes,1,SYSTEM,2025-06-14 07:42:25.100301,,
13742,LEAD13742,Manuel Lopez,weavernathan@example.org,999.899.2480x3526,Miller-Mullen,4,3,8,1,5,4,Dubai,5,Notes,1,SYSTEM,2024-05-07 07:42:25.100301,,
13743,LEAD13743,Amanda Wells,xnelson@example.com,(315)568-9170x29782,Houston and Sons,2,3,5,3,2,5,New York,3,Notes,1,SYSTEM,2025-07-11 07:42:25.100301,,
13744,LEAD13744,Bradley Walker,mark28@example.net,+1-718-471-5510x903,Duke-Sanford,1,3,8,2,3,2,London,1,Notes,1,SYSTEM,2025-04-11 07:42:25.100301,,
13745,LEAD13745,Jim Cruz,michelle07@example.net,514-368-5694x648,"Brandt, Fisher and Collier",1,1,1,1,4,8,London,8,Notes,1,SYSTEM,2025-06-29 07:42:25.100301,,
13746,LEAD13746,Ronald Summers,william30@example.net,356.831.2745x60960,"Booker, Shields and Stein",1,4,2,1,5,2,Saudi Arabia,12,Notes,1,SYSTEM,2025-09-17 07:42:25.100301,,
13747,LEAD13747,Jason Salazar,egriffin@example.net,650-389-5018x55432,Stevens-Hayden,2,2,10,4,5,7,New York,12,Notes,1,SYSTEM,2025-07-26 07:42:25.100301,,
13748,LEAD13748,Andrea Austin,paul51@example.com,+1-533-967-8184x3363,Moody-Brown,4,2,4,4,6,6,New York,5,Notes,1,SYSTEM,2025-05-29 07:42:25.100301,,
13749,LEAD13749,Tiffany Nelson,christinawallace@example.org,276.229.6039,Ruiz-Hale,1,3,4,3,4,7,Mumbai,18,Notes,1,SYSTEM,2024-03-12 07:42:25.100301,,
13750,LEAD13750,Angela Reynolds,james97@example.org,(832)809-2220x552,Phillips-Duran,1,2,5,2,1,10,Saudi Arabia,1,Notes,1,SYSTEM,2024-05-11 07:42:25.100301,,
13751,LEAD13751,Cassandra Ward,dorothywalsh@example.com,(228)587-5693,Burton-Johnson,6,2,8,2,5,8,New York,4,Notes,1,SYSTEM,2024-10-07 07:42:25.100301,,
13752,LEAD13752,Eileen Clarke,chad46@example.org,339.538.5842,"Mckenzie, Rogers and Poole",5,1,3,2,5,9,Mumbai,19,Notes,1,SYSTEM,2025-02-19 07:42:25.100301,,
13753,LEAD13753,Paige Montoya,jesseli@example.org,(786)955-1052,Mcclure-Morrow,4,1,8,4,5,5,Saudi Arabia,1,Notes,1,SYSTEM,2024-05-15 07:42:25.100301,,
13754,LEAD13754,Paula Davis,dylan82@example.org,842.547.5950,Martinez-Little,3,3,5,3,1,4,London,3,Notes,1,SYSTEM,2025-04-07 07:42:25.100301,,
13755,LEAD13755,Manuel Garrett,prattlaura@example.com,494.581.1198x44889,Orr-Fernandez,6,2,8,3,8,2,Saudi Arabia,18,Notes,1,SYSTEM,2023-11-22 07:42:25.100301,,
13756,LEAD13756,Jared Davis,dorseydesiree@example.com,235-965-7969x2822,"Neal, Bright and Bradley",1,4,4,3,4,5,Mumbai,17,Notes,1,SYSTEM,2024-03-01 07:42:25.100301,,
13757,LEAD13757,Amy Smith,ronaldstevens@example.com,(559)631-1881x414,Poole Group,1,4,7,3,8,10,Saudi Arabia,16,Notes,1,SYSTEM,2023-12-16 07:42:25.100301,,
13758,LEAD13758,Wendy Goodman,gatesbrian@example.org,+1-263-508-2866x57053,Huber-Collins,5,1,1,4,5,4,New York,11,Notes,1,SYSTEM,2023-11-15 07:42:25.100301,,
13759,LEAD13759,Amanda Gaines,yudaniel@example.com,943-838-3227x866,Woods and Sons,3,1,3,2,7,7,Saudi Arabia,8,Notes,1,SYSTEM,2025-06-15 07:42:25.100301,,
13760,LEAD13760,Allison Moore,kmontoya@example.net,3332368478,David-Hanson,3,1,5,1,7,10,Mumbai,11,Notes,1,SYSTEM,2025-02-04 07:42:25.100301,,
13761,LEAD13761,Darrell Griffin,susanrichard@example.net,+1-395-403-6530x19952,Cantu PLC,3,4,2,3,8,8,Dubai,2,Notes,1,SYSTEM,2025-01-25 07:42:25.100301,,
13762,LEAD13762,Brian Kane,ortizstephanie@example.org,919.992.0602,"Spears, Fernandez and Aguirre",5,2,6,1,8,5,Dubai,6,Notes,1,SYSTEM,2024-10-14 07:42:25.100301,,
13763,LEAD13763,Jill Arellano,bwilliams@example.org,3686993080,Patton-Grant,5,2,2,2,3,4,New York,19,Notes,1,SYSTEM,2024-11-13 07:42:25.100301,,
13764,LEAD13764,Michael Chandler,rogersjohn@example.net,+1-940-916-2913,Morris and Sons,1,2,9,2,6,4,Dubai,18,Notes,1,SYSTEM,2024-09-07 07:42:25.100301,,
13765,LEAD13765,Sydney Porter,mccoygeorge@example.com,3237808695,Barnes-Torres,3,4,8,3,2,6,Mumbai,15,Notes,1,SYSTEM,2024-08-12 07:42:25.100301,,
13766,LEAD13766,Faith Price,johnsonjason@example.com,+1-529-581-2547x2297,"Wright, Gray and Lee",5,2,5,3,4,6,New York,2,Notes,1,SYSTEM,2024-04-23 07:42:25.100301,,
13767,LEAD13767,Gary Kirby,douglaslisa@example.net,+1-266-296-9356x32132,"Harrell, Jackson and Willis",2,2,2,4,6,1,Mumbai,2,Notes,1,SYSTEM,2025-02-15 07:42:25.100301,,
13768,LEAD13768,Elaine Wright,thompsonjennifer@example.net,001-278-925-7870x9598,Franklin-Cooper,1,2,9,1,5,8,New York,8,Notes,1,SYSTEM,2025-08-13 07:42:25.100301,,
13769,LEAD13769,Rebecca Stevenson,wdavis@example.org,+1-483-296-5324x399,"Mcdaniel, Williams and Estes",6,3,3,1,6,2,London,15,Notes,1,SYSTEM,2025-08-22 07:42:25.100301,,
13770,LEAD13770,Jorge White,pearsonlori@example.org,+1-587-382-5848x3162,Patton-Ellison,3,2,7,2,8,4,Dubai,5,Notes,1,SYSTEM,2025-03-22 07:42:25.100301,,
13771,LEAD13771,William Martinez,rcrawford@example.com,6017189717,Malone-Kelley,3,3,4,2,8,3,Saudi Arabia,3,Notes,1,SYSTEM,2024-05-10 07:42:25.100301,,
13772,LEAD13772,Maria Wright,vmiller@example.org,(923)478-8018x66588,"Palmer, Nelson and Jordan",4,1,3,3,2,6,Dubai,19,Notes,1,SYSTEM,2024-08-15 07:42:25.100301,,
13773,LEAD13773,Ashley Mcneil,lucastiffany@example.org,(458)256-5954,Howe-Patel,6,2,7,1,2,4,Saudi Arabia,16,Notes,1,SYSTEM,2024-01-06 07:42:25.100301,,
13774,LEAD13774,Patricia Campos,kimberlywhitaker@example.org,(270)303-8339x009,"Cooper, Pena and Kim",5,2,1,1,7,1,Dubai,9,Notes,1,SYSTEM,2024-05-21 07:42:25.100301,,
13775,LEAD13775,Michael Watkins,ochoajohn@example.org,(285)327-3298x79795,Watkins-Small,3,2,1,3,5,6,London,13,Notes,1,SYSTEM,2023-10-18 07:42:25.100301,,
13776,LEAD13776,Lisa Peterson,zrivera@example.org,+1-778-481-2098x47044,Turner Ltd,2,2,3,2,3,7,Dubai,20,Notes,1,SYSTEM,2025-08-11 07:42:25.100301,,
13777,LEAD13777,Maria Fox,bradley94@example.org,001-941-403-1724x75584,"Schaefer, Williams and Garcia",4,2,2,1,1,10,Mumbai,12,Notes,1,SYSTEM,2023-11-30 07:42:25.100301,,
13778,LEAD13778,Christopher Taylor,ocook@example.net,(558)558-6409x991,"Thompson, Jones and Ramos",2,3,5,2,8,5,London,3,Notes,1,SYSTEM,2023-11-27 07:42:25.100301,,
13779,LEAD13779,Timothy Trevino,jenniferjacobs@example.com,001-878-294-5778x8843,"Perez, Palmer and Walls",3,2,8,3,2,1,Saudi Arabia,1,Notes,1,SYSTEM,2024-10-13 07:42:25.100301,,
13780,LEAD13780,Diane Morgan,ohunt@example.net,411-700-0302x94878,Reed-Berry,6,1,4,3,3,3,London,3,Notes,1,SYSTEM,2024-01-27 07:42:25.100301,,
13781,LEAD13781,Amanda Allen,pinedadavid@example.org,+1-946-824-5416x9346,"Johnson, Anderson and Ayala",5,3,8,4,7,4,Mumbai,10,Notes,1,SYSTEM,2024-10-10 07:42:25.100301,,
13782,LEAD13782,Catherine Young,vday@example.com,001-895-559-6872x05704,Robbins-Hart,6,1,4,4,3,5,Dubai,18,Notes,1,SYSTEM,2025-07-31 07:42:25.100301,,
13783,LEAD13783,Sarah Gonzalez,wcowan@example.net,311-623-6029x4993,"Phillips, Spence and Watson",4,2,4,1,3,8,Dubai,9,Notes,1,SYSTEM,2025-06-10 07:42:25.100301,,
13784,LEAD13784,Jasmine Wells,tiffany51@example.com,(265)350-6166,Medina-Hart,1,1,1,2,3,5,Mumbai,1,Notes,1,SYSTEM,2024-06-01 07:42:25.100301,,
13785,LEAD13785,Kimberly Contreras,xfinley@example.com,+1-990-751-1765,Newman-Ross,6,3,10,1,3,10,New York,16,Notes,1,SYSTEM,2024-03-20 07:42:25.100301,,
13786,LEAD13786,Donna Smith,collinsmichael@example.net,+1-445-733-9249x328,"Hammond, Schneider and Webb",2,3,5,3,2,5,New York,8,Notes,1,SYSTEM,2025-09-23 07:42:25.100301,,
13787,LEAD13787,Catherine Smith,deborah00@example.com,(899)604-7761x1235,"Bradley, Mullins and Harper",5,3,7,1,7,10,London,4,Notes,1,SYSTEM,2024-01-11 07:42:25.100301,,
13788,LEAD13788,Kathy Robinson,lisataylor@example.org,001-407-778-2580x02692,Bray-Flores,6,2,5,3,5,4,Saudi Arabia,18,Notes,1,SYSTEM,2025-08-23 07:42:25.100301,,
13789,LEAD13789,Joshua Carson,smithsteven@example.org,729.837.9119,Robinson-Raymond,5,3,5,3,3,7,Saudi Arabia,15,Notes,1,SYSTEM,2024-02-09 07:42:25.100301,,
13790,LEAD13790,Andrew Kelly,williambryan@example.net,608-681-0029,Conrad Ltd,3,2,10,4,2,2,New York,12,Notes,1,SYSTEM,2023-12-11 07:42:25.100301,,
13791,LEAD13791,Melissa Crosby,erica92@example.com,001-793-598-5181x70108,Hawkins-Copeland,2,1,8,4,1,4,Dubai,12,Notes,1,SYSTEM,2023-10-20 07:42:25.100301,,
13792,LEAD13792,Robert Dunn,jessica01@example.org,+1-628-627-0232x27322,Mendoza PLC,3,3,10,3,1,7,Mumbai,12,Notes,1,SYSTEM,2024-06-25 07:42:25.100301,,
13793,LEAD13793,Laura Smith,levysteven@example.net,(329)743-1186x42451,Price-Shaffer,2,3,9,1,5,5,Mumbai,9,Notes,1,SYSTEM,2024-01-30 07:42:25.100301,,
13794,LEAD13794,Dr. Kelly Velez,hammondvernon@example.net,281.704.1664x76710,"Jones, Fischer and Medina",2,1,4,3,1,5,Dubai,4,Notes,1,SYSTEM,2024-02-23 07:42:25.100301,,
13795,LEAD13795,Mandy Stephens,qchambers@example.org,550-643-1621,"Hunter, Brown and Sanders",6,2,5,4,7,3,Saudi Arabia,9,Notes,1,SYSTEM,2023-12-01 07:42:25.100301,,
13796,LEAD13796,Dana Ruiz,dwilson@example.org,001-990-646-1260x24899,"Barton, Brown and Ross",6,4,9,4,2,1,Mumbai,10,Notes,1,SYSTEM,2024-09-17 07:42:25.100301,,
13797,LEAD13797,Justin Smith,sharongutierrez@example.org,+1-507-380-7135x2269,Caldwell Ltd,3,4,9,3,4,10,Saudi Arabia,17,Notes,1,SYSTEM,2023-10-21 07:42:25.100301,,
13798,LEAD13798,Christopher Holland,ozamora@example.org,001-772-679-1075x697,Wilson LLC,5,2,9,3,4,9,London,1,Notes,1,SYSTEM,2024-04-05 07:42:25.100301,,
13799,LEAD13799,Brandi Mcclain,nicholaslucas@example.com,+1-827-200-5550x1970,Taylor-Vaughn,4,3,1,4,8,3,London,19,Notes,1,SYSTEM,2024-05-05 07:42:25.100301,,
13800,LEAD13800,Andrew Hart,watkinsamber@example.com,+1-922-873-3319,"Browning, Middleton and Hughes",1,1,1,1,2,8,London,5,Notes,1,SYSTEM,2025-05-11 07:42:25.100301,,
13801,LEAD13801,Heather Jones,carrie91@example.com,582-657-5864x5120,Terry LLC,4,2,8,2,1,1,Dubai,1,Notes,1,SYSTEM,2025-08-28 07:42:25.100301,,
13802,LEAD13802,Daniel Davis,mariataylor@example.org,224.344.1473x1501,"Cole, Nelson and Stevens",1,3,1,2,7,9,Mumbai,4,Notes,1,SYSTEM,2025-06-05 07:42:25.100301,,
13803,LEAD13803,Robert Kline,jakeshepard@example.org,(746)965-1858x611,Finley Inc,3,2,8,2,5,10,Saudi Arabia,19,Notes,1,SYSTEM,2024-05-28 07:42:25.100301,,
13804,LEAD13804,Jeffrey Dean,washingtonaaron@example.com,(469)993-2580,Hernandez Group,3,3,7,3,4,10,New York,9,Notes,1,SYSTEM,2025-08-18 07:42:25.100301,,
13805,LEAD13805,James Murray,hamiltonjoseph@example.com,+1-562-911-1145x225,Washington Group,5,4,9,1,5,9,Dubai,1,Notes,1,SYSTEM,2024-07-11 07:42:25.100301,,
13806,LEAD13806,Taylor Case,martinezsummer@example.org,(711)262-9309x883,Morrow-Sparks,1,3,7,3,5,7,Saudi Arabia,14,Notes,1,SYSTEM,2025-06-03 07:42:25.100301,,
13807,LEAD13807,Michelle Craig,ashley39@example.org,+1-800-698-1068,Thomas-Buck,1,4,7,3,6,6,Mumbai,8,Notes,1,SYSTEM,2024-06-15 07:42:25.100301,,
13808,LEAD13808,Lori Diaz,sharoncox@example.com,(206)721-9675,"King, Navarro and Schmidt",6,4,2,1,8,8,Dubai,4,Notes,1,SYSTEM,2024-11-28 07:42:25.100301,,
13809,LEAD13809,Robin Lee,kirkrichardson@example.net,001-934-357-1039,Ibarra PLC,4,1,2,1,3,4,Mumbai,10,Notes,1,SYSTEM,2025-01-27 07:42:25.100301,,
13810,LEAD13810,Ashley Espinoza,megan45@example.net,5083003976,Perez Group,4,4,6,1,3,4,New York,16,Notes,1,SYSTEM,2025-08-15 07:42:25.100301,,
13811,LEAD13811,Thomas Ford,kristopherhooper@example.com,543.599.2836,Arroyo PLC,5,4,3,4,7,10,London,13,Notes,1,SYSTEM,2023-12-19 07:42:25.100301,,
13812,LEAD13812,Melissa Davis,daltondeborah@example.net,001-238-417-9487x99502,"Tucker, Horton and Martinez",5,3,2,2,4,2,Mumbai,13,Notes,1,SYSTEM,2025-01-21 07:42:25.100301,,
13813,LEAD13813,Sandra Christensen,raymondnicholas@example.org,272.846.1850,Rodriguez LLC,1,2,4,3,5,7,Saudi Arabia,15,Notes,1,SYSTEM,2024-01-12 07:42:25.100301,,
